"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","znYl0","dSlJg src 2","znYl0 2","RfnDt 2"
"https://lh3.googleusercontent.com/a/AAcHTtfq0kK4WpLzm8l-GIQCynbMe3AJlW4kNtJw88kL3mg6qQ=w36-h36-p-rp-mo-br100","Kelly Hoffman","18 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 months ago","DISGUSTING location 525 Monroe. I could smell the rotting food before I even opened the bag and sure enough rotting dairy and guac that was almost black. It is very clear employees have zero concern for consumer safety. Absolutely filthy!!!","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtfPO-PeeI8mzWqmoDV6u5GhWWX_N9dD-c1iVnihByNY=w36-h36-p-rp-mo-br100","Michael Max","8 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 months ago","The staff is rude & portions low.
They reccomended going to other locations when i brought this up so I reccomend the same thing.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMROIFgBHX1ZiDkAP_wTmCwOssc-jKbJ2Fe4cPozQWTg5Wk=w36-h36-p-rp-mo-ba8-br100","Eran Dromy","· 719 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Service is super quick but because of it can be rude or just not helpful. Food was good","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtdq61-AQE9BS-5yTivrMD7aZ8vwMDC00yNJqj_32Bp9=w36-h36-p-rp-mo-ba3-br100","jwjansen1873h","· 24 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","How can it be that hard to get a 2 person order correct?  Made 3 orders from here in 6 months, 2 were badly wrong.  First one had everything basically wrong.  Today, ordered a steak burrito with extra steak and got no steak at all on the …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSKKQuAmjmIE3VlKhL_lUl2Uz2aP0YxoIaWULG2xWzZbg=w36-h36-p-rp-mo-ba5-br100","Kasaundra Shackelford","· 238 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Great Chipotle location. The staff moves quick through the downtown lunch rush. As a Chipotle connoisseur I can say with confidence that location has the best steak. They season it well!","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSR4rirjruIUiyMCxlMds4jsgeTetNpzBb7EBw5o9bmWg=w36-h36-p-rp-mo-ba5-br100","Miensah KOUADIO","· 226 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Good food, great price. Let's come to test.","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtf8ePYs8Pgm-4kqbyxQcA-IoWdVENXcRD3szTJMxLJM=w36-h36-p-rp-mo-br100","Brandon Polyakov","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Ordered their new plant based chorizo for delivery, and was instead given chicken. As a vegan, this is unacceptable. I called and asked for them to correct the order, and they said they couldn't deliver it since it was delivered by a third …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMQvPpCeKZ-jD7qiHQtDHOec9dq8tP2AXE8FNd-au2jfFQvq=w36-h36-p-rp-mo-br100","Jase Ruggles","16 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","I’ve been here maybe two dozen times and been to plenty of other Chipotle locations. This location is horrendous about skimping on the portions compared to others. Avoid mobile ordering at all costs. I think everyone that works here is a 90 lb teenager that doesn’t understand what a normal portion from Chipotle looks like.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtdDLg9l4oaOHt0juw9_RqSaO78V-qQ-6-F7ZbC0cYzz=w36-h36-p-rp-mo-br100","Jordan","11 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Worst location in Chicago. I go to chipotle regularly and this location always skimps on portions, try to move faster than their brains work, and don’t know basic manners. How many people does it take to make a burrito bowl? Truly awful","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMRHB-2ik8YIDtNEMW07nXExFigT6NM_q_6umIJZdjt8vt9E=w36-h36-p-rp-mo-br100","Nitya Joshi","9 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","My burrito was all tortilla and they didn’t even put sofritas, don’t get this chipotle","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMSUfjaf0mE9_hc9dsQhp6ncQ3E5_rqNbpHrTvu2NWNzmQ=w36-h36-p-rp-mo-br100","Matt Buchan","61 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Met expectations.  Great service and  clean.  Definitely would go back.","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMTnhwj5ZFc4PuB_JCHuOYvl1uN0hPHWnfYUU8P3RRK27qo=w36-h36-p-rp-mo-ba5-br100","Ervin Eliud","· 150 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","I love everything here! The burritos and salads are my favorite!!! & there’s always leftovers for later. Thanks for great service.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtey_26fL0RGOa0OQwHfXcoYpZydZVrJAR6sMBQLxsQ2=w36-h36-p-rp-mo-br100","Senaqu Thomas","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Not friendly attitudes. Doesn’t have good customer service. They don’t say thank you. And Food had onions in it I did not order and beans using same utensils","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtdCRRTDHFWqUMAk7-pnDvLH1SqKPnGR16ePIRC-6OuF=w36-h36-p-rp-mo-ba4-br100","tanya allen","· 96 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Last time I came here had the worst experience went on a 6 month boycott finally broke down and came back. Once again the experience was horrible why can they not fill the bottom of the bowl. If that is the correct amount then change the …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMS--VbsXL1gsvqNKiXXxlR_Qq9OCwI8flVN0NmmSJ_0bTI=w36-h36-p-rp-mo-ba4-br100","Michele Ellis","· 73 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Food was excellent with the exception of the steak being over cooked. The restaurant was clean. The staff was constantly cleaning the floor. They checked to make sure that I was satisfied with my purchase.","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMRCNCD71XqTjJi00MHlZSU__1rcG0bOlsX1C3312QPAojE=w36-h36-p-rp-mo-ba3-br100","Prentice Brown","· 10 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 years ago","This particular location is subpar in both service and quality of food. Chipotle in general is good at different locations, except this one! They literally served me and 4 other individuals cold food. When we brought it back to them within …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSYs2aq7ZsUaJTtnK-zY1Z3_fbGI_vSolemMcDV7YRMqrZj=w36-h36-p-rp-mo-ba5-br100","Jeremy Rouse","· 265 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","What's great about this place is their speed, quality and consistency. Few fast food places can come close. They have mastered the good/fast/cheap balance. Now they just need a better line management process so people don't clog the turnstile waiting. The order in advance helps a lot with that.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
